"migro, migrare, migravi, migratum vb tr and intr",to depart-1,
"miles, -itis n (m)",knight-12: soldier-2,
"miliarium, -ii n (n)",mile-1,
"militaris, -e adj",military-2,
"militia, -ae n (f)",military-8,
"milito, militare, militavi, militatum vb intr",to serve as a soldier-3,
"mille, milia (M) adj num",thousand-16,
"millenarius, -a, -um adj",containing one thousand-2,
"millesimus, -a, -um (M) adj",thousandth-5,
"minae, -arum n (f)",threats-3,
minime adv superl,not at all-1,
"minimus, -a, -um adj superl",least-3: very small-1,
"minister, ministri n (m)",minister-3,
"ministerium, -ii n (n)",ministry-2,
"ministro, ministrare, ministravi, ministratum vb tr",to serve-4,
"minor, minari, minatus vb dep",to threaten-1,
"minor, -us adj compar",lesser-2: smaller-4: s.v. fratres minores,
minus adv compar,less-4,
"minutissimus, -a, -um adj",smallest-1,
"mirabile, -is n (n)",miracle-3,
"mirabilior, -ius adj compar",more marvelous-1,
"mirabilis, -e adj",marvelous-6,
mirabiliter adv,marvellously-2,
miraculose adv,miraculously-1,
"miraculum, -i n (n)",miracle-5,
"miror, mirari, miratus vb tr and intr",to wonder (at)-6,
"mirus, -a, -um adj",wondrous-10,
"misceo, miscere, miscui, mixtum vb tr",to mix-2,
"miser, misera, miserum adj",wretched-7,
"miserabilis, -e adj",pitiable-1,
"miseria, -ae n (f)",misery-3,
45,,
"misericordia, -ae n (f)",mercy-14,
misericorditer adv,mercifully-2,
"misericors, -ordis adj",merciful-1,
"miseror, miserari, miseratus vb dep",to pity (with gen)-4,
"miserrimus, -a, -um adj superl",most wretched-1,
"missa, -ae n (f)",mass-3,
"mitigo, mitigare, mitigavi, mitigatum vb tr",to soften-1,
"mitissimus, -a, -um adj",softest-1,
"mitratus, -a, -um adj",mitred-1,
"mitto, mittere, misi, missum vb tr",to send-20,
"mobilitas, -atis n (f)",mobility-1,
"modero, moderare, moderavi, moderatum vb tr",to moderate-2,
"moderor, moderari, moderatus vb dep",to govern-1,
"modestia, -ae n (f)",modesty-1,
"modicus, -a, -um adj",little-3,
modo adv,now-18,
"modulus, -i n (m)",little measure-1,
"modus, -i n (m)","manner, way-26",
"moenia, -orum n (n)",walls-2,
"molendinum, -i n (n)",mill-2,
"molestia, -ae n (f)",nuisance-1,
"molestus, -a, -um adj",annoying-2,
"mollitia, -ae n (f)",softness-1,
"mollities, -iei n (f)",softness-1,
"molo, molere, molui, molitum vb tr",to grind-1,
"momentum, -i n (n)",moment-2,
"monachicus, -a, -um adj",monastic-1,
"monachus, -i n (m)",monk-8,
"monasteriolus, -i n (m)",little monastery-1,
"monasterium, -ii n (n)",monastery-13,
"moneo, monere, monui, monitum vb tr",to warn-3,
"moneta, -ae n (f)",coin-1,
"monitor, -oris n (m)",counselor-1,
"mons, montis n (m)",mountain-18,
"monstro, monstare, monstravi, monstratum vb tr",to show-2,
"monstrum, -i n (n)",monster-2,
"monstruosus, -a, -um adj",monstrous-1,
"montanus, -a, -um adj",mountainous-3,
"mora, -ae n (f)",delay-4,
"morbus, -i n (m)",sickness-4,
"morior, mori, mortuus vb dep",to die-29,
"moror, morari, moratus vb dep",to stay-7,
"mors, mortis n (f)",death-27,
"mortalis, -e adj",mortal-2,
"mortifer or mortiferus, -a, -um adj",fatal-1,
"mos, moris n (m)","manner, custom-13",
"mores, morum n (m)",character-5,
"motus, -us n (m)",motion-9,
"moveo, movere, movi, motum vb tr and intr",to move-9,
mox adv,soon-7,
"mucro, -onis n (m)",sword-1,
"muliebris, -e adj",womanly-2,
"muliebrius, -a, -um adj",womanly-1,
46,,
"mulier, -eris n (f)",woman-15: wife-2,
"multiplex, -icis adj",numerous-1,
"multiplicatio, -onis n (f)",multiplication-1,
"multiplico, multiplicare, multiplicavi, multiplicatum vb tr",to multiply-3,
"multitudo, -inis n (f)",multitude-6,
"multivagus, -a, -um adj",far-wandering-1,
multo adv,much-5,
multum adv,much-11,
"multus, -a, um adj","much, many-45",
"mulus, -i n (m)",mule-1,
"mundanus, -a, -um adj",earthly-2,
"mundifico, mundificare, mundificavi, mundificatum vb tr",to make clean-1,
"mundus, -a, -um adj",clean-2,
"mundus, -i n (m)",the world-37,
"munero, munerare, muneravi, muneratum vb tr",to reward-1,
"munio, munire, munivi, munitum vb tr",to defend-1,
"munus, -eris n (n)",office-1: gift-4,
"murmuratio, -onis n (f)",muttering-1,
"murmuro, -are, murmuravi, murmuratum vb tr and intr",to mutter-1,
"musaicus, -a, -um adj",mosaic-1,
"musica, -ae n (f)",music-2,
"mus(s)ito, -are, mus(s)itavi, mus(s)itatum vb tr and intr",to mutter-1,
"mutabilis, -e adj",mutable-2,
"mutabilitas, -atis n (f)",mutability-1,
"muto, mutare, mutavi, mutatum vb tr and intr",to change-6,
"mutus, -a, -um adj",mute-1,
"mutuus, -a, -um adj",mutual-1,
"mysterium, -ii (misterium) n (n)",mystery-3,
,,
n n indec (f),the letter ‘n’-1,
nam conj (1st position),for-36,
namque (nanque) conj postpositive,for-12,
"naris, -is n (f)",nostril-1,
"narro, narrare, narravi, narratum vb tr",to tell-10,
"nascor, nasci, natus vb dep",to be born-11,
"nasus, -i n (m)",nose-1,
"natalis, -is n (m)",birthday-2,
"natio, -onis n (f)",nation-3,
"natis, -is n (f)",buttock-1,
"nativitas, -atis n (f)",birth-3: Nativity-2,
"nato, natare, natavi, natatum vb tr and intr",to swim-1,
"natura, -ae n (f)",nature-19,
"naturalis, -e adj",natural-5,
naturaliter adv,naturally-2,
"natus, -i n (m)","child, son-3",
"nauta, -ae n (m)",sailor-1,
"navale, -is n (n)",shipyard-1,
"navicula, -ae n (f)",little ship-4,
"navigium, -ii n (n)",ship-1,
"navigo, navigare, navigavi, navigatum vb tr and intr",to sail-5,
"navis, -is n (f)",ship-12,
ne conj (introducing fearing clause),that-2,
ne conj (introducing negative direct command),do not-6,
47,,
ne conj (introducing neg. indirect command or prohibition),that not-8,
ne conj (introducing negative purpose clause),in order that not-14,
-ne particle enclitic,introduces a question-3,
ne . . . quidem adv,not even ( . . . )-2,
"nebula, -ae n (f)",cloud-1,
nec (neque) conj,"nor, and not-57",
nec (neque) . . . nec (neque) conj,neither . . . nor-10,
"necessarius, -a, -um adj",necessary-4,
necesse adj indec,necessary-4,
"necessitas, -atis n (f)",necessity-9,
"necessitudo, -inis n (f)",obligation-1,
necnon (frequently necnon et) conj,and also-7,
"neco, necare, necavi, necatum vb tr",to kill-1,
"nectar, -aris n (n)",nectar-1,
"nefandus, -a, -um adj",wicked-2,
"nefarius, -a, -um adj",wicked-1,
"neglegens, -entis (negligens) adj",negligent-1,
"neglego, neglegere, neglexi, neglectum (negligo) vb tr",to think nothing of-2,
"nego, negare, negavi, negatum vb tr",to deny-2,
"negotiatio, -onis (negociacio) n (f)",business-1,
"negotiator, -oris n (m)",merchant-3,
"negotium, -ii (negocium) n (n)",business-4,
"nemo, neminis pron indef",no one-13,
nempe adv,indeed-2,
"nemus, -oris n (n)",grove-4,
"nepos, -otis n (m)",grandson-2,
"neptis, -is n (f)",niece-1,
nequam adj indecl,vile-1,
nequaquam adv,in no way-5,
"nequeo, nequire, nequi(v)i, nequitum vb intr",to not be able-3,
"nequissimus, -a, um adj",most wicked-1,
"nequitia, -ae n (f)",wickedness-1,
"nervus, -i n (m)",muscle-2,
nescienter adv,unknowingly-1,
"nescio, nescire, nesci(v)i, nescitum vb tr",to not know-6,
"nescioquis, nescioquid (nescio quis) pron indef","someone, something-1",
"nescius, -a, -um adj",not knowing-2,
"nex, necis n (f)",murder-2,
"nexus, -us n (m)",bond-1,
ni conj,unless-1,
"niger, nigra, nigrum adj",black-2,
"nigromantia, -ae (nigromancia) n (f)",necromancy-2,
ni(c)hil (nil) pron indecl,nothing-27,
nihilominus adv,nevertheless-1,
"nihilum, -i pron (n)",nothing-2,
nimirum adv,without doubt-1,
nimis adv,very much-7,
nimium adv,very much-2,
"nimius, -a, -um adj",excessive-9,
nisan n (m),??? ??? first month of the year (March/April)-1,
nisi conj,unless-16: except-14,
"niteo, nitere, —, — vb intr",to shine-1,
"nisus, -us n (m)",effort-1,
48,,
"nix, nivis n (f)",snow-1,
"nobilior, -ius adj",more noble-3,
"nobilis, -e adj",noble-11,
"nobilissimus, -a, -um adj superl",most noble-4,
"nobilitas, -atis n (f)",nobility-7,
"noceo, nocere, nocui, nocitum vb intr",to harm (with dat)-4,
noctu adv,at night-2,
"nocturnus, -a, -um adj",nocturnal-2,
"nodus, -i n (m)",knot-2,
"nolo, nolle, nolui, — vb tr",to not want-12: (noli/nolite with infinitive) do not-6,
"nomen, -inis n (m)",name-52,
"nomino, nominare, nominavi, nominatum vb tr",to name-13,
non adv,not-221,
nonaginta (XC) adj indec num,ninety-2,
nondum adv,not yet-3,
"nongentesimus, -a, -um adj num",nine-hundredth-3,
"nongenti, -ae, -a adj num",nine-hundred-1,
"nonnullus, -a, -um (non nullus) adj indef",several-5,
nonnumquam adv,sometimes-1,
"nonus, -a, -um (ix) adj",ninth-2,
"nos, nostri pron pers (1st pers pl)",we-72,
"noster, nostra, nostrum adj poss (1st pers pl)",our-56,
"notabilis, -e adj",notable-1,
"notitia, -ae n (f)",notice-1,
"noto, notare, notavi, notatum vb tr",to note-3,
"notorius, -a, -um adj",notorious-1,
"novem (9, IX) adj indec num",nine-4,
"novi, novisse, notum vb defective",to know-11,
"novissimus, -a, -um adj superl",newest-1: latest-1,
"novitas, -atis n (f)",newness-3,
noviter adv,newly-1,
"novus, -a, -um adj",new-12,
"nox, noctis n (f)",night-27,
"noxius, -a, -um adj",harmful-1,
"nubes, -is n (f)",cloud-6,
"nubo, nubere, nupsi, nuptum vb tr",to marry-1,
"nudus, -a, -um adj",naked-2,
nullatenus adv,in no way-2,
"nullus, -a, um adj",no-34,
num adv int,particle expecting negative answer-2,
"numero, numerare, numeravi, numeratum vb tr",to number-1,
"numerus, -i n (m)",number-21,
"nummus, -i n (m)",money-18,
"numquam (nunquam, nuncquam) adv",never-7,
numquid adv int,particle expecting negative answer-2,
nunc adv,now-38,
"nuncupo, nuncupare, nuncupavi, nuncupatum vb tr",to name-8,
nuper adv,recently-3,
"nuntio, nuntiare, nuntiavi, nuntiatum (nuncio) vb tr",to announce-12,
"nuntium, -ii (nuncium) n (n)",message-1,
"nuntius, -ii n (m)",messenger-1,
"nuptiae, -arum n (f)",marriage-1,
nusquam adv,nowhere-2,
49,,
,,
o interj (introducing direct address),Oh-15,
ob prep (with acc),on account of-6,
"obdormio, -ire, obdormivi, obdormitum vb tr and intr",to fall asleep-1,
"obeo, obire, obi(v)i, obitum vb tr and intr",to die-2,
"ob(i)icio, ob(i)icere, obieci, obiectum vb tr",to throw before-1,
"obitus, -us n (m)",death-1,
"obligatio, -onis n (f)",obligation-1,
"obligo, obligare, obligavi, obligatum vb tr",to bind-2,
"obliquo, obliquare, obliquavi, obliquatum vb tr",to turn away-1,
"oblivio, -onis n (f)",forgetfulness-1,
"obliviscor, oblivisci, oblitus vb dep",to forget (with gen)-3,
"obnoxius, -a, -um adj",liable-1,
"ob(o)edientia, -ae n (f)",obedience-2,
"ob(o)edio, ob(o)edire, ob(o)edi(v)i, ob(o)editum vb intr",to obey (with dat)-10,
"oborior, oboriri, obortus vb dep",to arise-1,
"obruo, obruere, obrui, obrutum vb tr",to crush-1,
"obscurior, -ius adj compar",more obscure-1,
"obscurus, -a, -um adj",obscure-3,
"obsecro, obsecrare, obsecravi, obsecratum vb tr",to beseech-2,
"obsequium, -ii n (n)",obedience-2,
"obsequor, obsequi, obsecutus vb dep",to obey-3,
"observatio, -onis n (f)",observation-2,
"observo, observare, observavi, observatum vb tr",to observe-5,
"obsideo, obsidere, obsedi, obsessum vb tr",to blockade-1: to besiege-4,
"obsidio, -onis n (f)",siege-1,
"obsisto, obsistere, obstiti, obstitum vb intr",to oppose (with dat)-1,
"obsto, obstare, obstiti, ? vb intr",to stand in the way of (with dat)-1,
"obtempero, -are, obtemperavi, obtemperatum vb tr",to comply with (with dat)-1,
"obtineo, obtinere, obtinui, obtentum (optineo) vb tr",to hold-2: to obtain-3,
obviam prep (with dat),in the way of-2,
"obvio, obviare, obviavi, obviatum vb intr",to meet (with dat)-3,
"obvius, -a, um adj",in the way of (with dat)-3: (with acc)-1,
"occasus, -us n (m)",setting-1,
"occidens, -entis n (m)",West-7,
"occidentalis, -e adj",Western-1,
"occido, occidere, occidi, occisum vb tr",to kill-11,
"occulo, occulere, occului, occultum vb tr",to hide-8,
"occulto, occultare, occultavi, occultatum vb tr",to hide-3,
"occumbo, occumbere, occumbui, occumbitum vb intr",to die-1,
"occupo, occupare, occupavi, occupatum vb tr",to occupy-6,
"occurro, occurrere, occurri, occursum vb intr",(run to) meet (with dat)-8,
"oc(c)eanus, -i n (m)",Ocean-6,
"octava, -ae n (f)",day after a feast day-2,
"octavus, -a, -um adj num",eighth-2,
octo (viii) adj indec num,eight-3,
"octogesimus, -a, -um adj num",eightieth-1,
octoginta (LXXX) adj indec num,eighty-1,
"oculus, -i n (m)",eye-12,
"odi, odisse, osum vb def",to hate-1,
"odium, -ii n (n)",hatred-3,
"odoramentum, -i n (n)",smell-1,
"(o)economica, -ae n (f)",economics-1,
50,,
"oeconomus, -i n (m)",steward-1,
"offendo, offendere, offendi, offensum vb tr and intr",to offend-3,
"offero, offerre, obtuli, oblatum vb tr",to offer-5,
"officium, -ii n (n)",office-8: duty-3,
olim adv,once-7,
"olla, -ae n (f)",pot-1,
"omitto, omittere, omisi, omissum vb tr",to omit-1,
omnino adv,entirely-11,
"omnipotens, -entis adj",Almighty-8,
"omnis, -e adj","all (pl), every (sing)-198: entire (for totus)-2",
"onero, onerare, oneravi, oneratum vb tr",to burden-2,
"onustus, -a, -um adj",laden-1,
"operio, operire, operivi, operitum vb tr",to cover-1,
"opero, operare, operavi, operatum vb tr",to work-1,
"operor, operari, operatus vb dep",to work-2,
"opinio, -onis n (f)",opinion-5,
"opinor, opinari, opinatus vb dep",to imagine-2,
"opitulor, opitulari, opitulatus vb dep",to help (with dat)-1,
"oportet, oportere, oportuit, — vb impers","to be necessary, to be appropriate-10",
"oppidulum, -i n (n)",little town-1,
"oppono, opponere, opposui, oppositum (obpono) vb tr",to place before-2,
"op(p)ortunitas, -atis n (f)",opportunity-2,
"oppositio, -onis n (f)",placing opposite-1,
"oppositus, -a, -um adj",opposite-1,
"opprimo, opprimere, oppessi, oppressum vb tr",to oppress-2,
"opprobrium, -i n (n)",shame-1,
"ops, opis n (f)",wealth-5,
optime adv superl,best-1,
"optimus, -a, -um adj superl",best-5,
"opto, optare, optavi, optatum vb tr",to hope-2,
"opulentior, -ius adj compar",richer-1,
"opulentissimus, -a, -um adj superl",very rich-1,
"opus, -eris n (n)",work-19: deed-6,
opus est idiom,(dat) has need of (with nom or abl)-1,
"opusculum, -i n (n)",little work-1,
"oraculum, -i n (n)",oracle-1,
"oratio, -onis (oracio) n (f)",prayer-9: speech-5,
"orator, -oris n (m)",prayer-1,
"oratorium, -ii n (n)",oratory-1,
"orbis, -is n (m)",world-6: orbis terrarum idiom world-2,
"ordinatio, -onis n (f)",decree-1,
"ordino, ordinare, ordinavi, ordinatus vb tr",to ordain-7: to arrange-5,
"ordo, -inis n (m)",order-17,
"organum, -i n (n)",instrument-1: Psalms-1,
"oriens, -entis n (m)",East-10,
"orientalis, -e adj",Eastern-4,
"orificium, -ii n (n)",opening-1,
"originalis, -e adj",original-1,
"origo, -inis n (f)",origin-4,
"orior, oriri, ortus vb dep",to rise-4: to be born-1,
"oriundus, -a, -um adj",originating from-3,
"ornamentum, -i n (n)",decoration-7,
"ornatus, -us n (m)",decoration-1,
51,,
"orno, ornare, ornavi, ornatum vb tr",to decorate-5,
"oro, orare, oravi, oratum vb tr and intr",to pray-7,
"ortus, -us n (m)",ancestry-1: rising-1,
"os, oris n (n)",mouth-9: face-2,
"os, ossis n (n)",bone-2,
"osculor, osculari, osculatus vb tr",to kiss-1,
"osculum, -i n (n)",kiss-3: lip-1,
"ostendo, ostendere, ostendi, ostensum vb tr",to show-18: to point at-1,
"(h)ostium, -ii n (n)",door-5,
"otiositas, -atis n (f)",idleness-1,
"ovile, -is n (n)",sheepfold-2,
"ovis, -is n (f)",sheep-10,
,,
pacifice adv,peacefully-1,
"pacifico, pacificare, pacificavi, pacificatum vb tr",to pacify-2,
"pactio, -onis n (f)",agreement-1,
"pactum, -i n (n)",agreement-3,
p(a)ene adv,almost-8,
"p(a)enitentia, -ae n (f)",penance-13,
"p(a)eniteo, p(a)enitere, p(a)enitui, ? vb tr intr and impers",to be sorry-1: to do penance-3,
"paganus, -i n (m)",pagan-7,
"pal(a)estricus, -a, -um adj",gymnastic-1,
"palatium, -ii n (n)",palace-7,
"pallium, -ii (palleum) n (n)",cloak-5,
"palma, -ae n (f)",palm-6,
"pango, pangere, panxi, panctum or (pe)pegi, pactum vb tr",to compose-1,
"panis, -is n (m)",bread-15,
"pannus, -i n (m)",cloth-2,
"papa, -ae n (m)",Pope-10,
"papilio, -onis n (m)",tent-1,
"par, paris adj",equal-3,
"parabola, -ae n (f)",speech-1,
"paradisus, -i n (m)",Paradise-10,
parcius adv compar,more sparingly-1,
"parco, parcere, peperci, parsus vb tr and intr",to spare (with dat)-2,
"pardus, -i n (m)",pard (mates with a lion to produce a leopard)-1,
"parens, -entis n (m/f)",parent-9,
"parentela, -ae n (f)",parentage-1,
"pareo, parere, parui, paritum vb intr and impers",to appear-1: to be clear-1: to yield (with dat)-1,
"paries, -etis n (m)",wall-3,
"parifico, parificare, parificavi, parificatum vb tr",to make equal-1,
"pario, parere, peperi, partum vb tr",to give birth to-4,
pariter adv,together-4,
"paro, parare, paravi, paratum vb tr",to prepare-11,
"parricida, -ae n (m/f)",patricide-1,
"pars, partis n (f)",part-26: share-  1: side-3: respect-3: direction-6: behalf-4,
"particeps, -ipis adj",sharing in-2,
"participo, -are, participavi, participatum vb tr and intr",to participate (with)-1,
partim adv,partly-5,
"partum, -i n (n)",savings-1,
"partus, -us n (m)",birth-2,
parum adv,too little-4: very little-1,
"parvipendo, -ere, parvipependi, parvipensum vb tr",to think little of-1,
52,,
"parvulus, -i n (m)",small child-4,
"parvus, -a, -um adj",small-4,
"pascha, -ae n (f)",Easter-1: Passover-1,
"pascor, pasci, pastus vb intr",to graze-4,
"passagium, -ii n (n)",tax for passage-1,
"passio, -onis n (f)",passion (suffering)-4: passion (emotion)-2,
"passus, -us n (m)",step-1,
"pastor, -oris n (m)",pastor-3: shepherd-2,
"patefacio, patefacere, patefeci, patefactum vb tr",to expose-1: to open-1,
patenter adv,openly-1,
"pateo, patere, patui, — vb intr and impers",to be open-2: to be clear-3,
"pater, patris n (m)",father-55,
"paternitas, -atis n (f)",paternity-1,
"paternus, -a, -um adj",paternal-3,
"patibulum, -i n (n)",gibbet-1,
patienter adv,patiently-1,
"patientia, -ae (paciencia) n (f)",patience-1,
"patior, pati, passus  (pacior) vb tr",to suffer-12,
"patria, -ae n (f)",country-9,
"patriarcha, -ae n (m)",patriarch-1,
"patrocinium, -ii n (n)",protection-1,
"patrocinor, patrocinare, patrocinatus vb dep",to protect-1,
"patrona, -ae n (f)",patroness-1,
"†patronus, -a, -um (scribal error for paternus) adj",fatherly-1,
"patronus, -i n (m)",protector-1,
"patulus, -a, -um adj",wide-open-1,
"paucus, -a, -um adj",few-5,
paulo adv,a little-2,
paululum adv,for a little while-1,
"pauper, -eris n (m)",poor man-9,
"pauperculus, -a, -um adj",poor-1,
"paupertas, -atis n (f)",poverty-2,
"paveo, pavere, pavui, pavitum vb tr and intr",to quake-1,
"pavor, -oris n (m)",fear-1,
"pax, pacis n (f)",peace-12,
"peccator, -oris n (m)",sinner-9,
"peccatum, -i n (n)",sin-20,
"pecco, peccare, peccavi, peccatum vb intr",to sin-5,
"pectus, -oris n (n)",chest-3,
"pecu, -us n (n)",cattle-1,
"pecunia, -ae n (f)",money-3,
"pecus, -oris n (n)",cattle-9,
"pecus, -udis n (m)",cattle-2,
"pedes, -itis n (m)","foot soldier (sing), infantry (pl)-1",
"peiero, -are, peieravi, peieratum (periuro) vb tr and intr",to perjure-1,
"pelagus, -i n (n)",sea-2,
"pello, pellere, pepuli, pulsum vb tr",to push-1,
"pendo, pendere, pependi, pensum vb tr and intr",to hang-2,
"penetratio, -onis n (f)",penetration-1,
"penetro, penetrare, penetravi, penetratum vb tr and intr",to penetrate-3,
penitus adv,entirely-4,
"penuria, -ae n (f)",need-1,
per prep (with acc),about-1: by (agent)-14: by (means)-23: by (next to)-2:,
53,,
,"for/during (duration of time)-17: in-6: in the name of-4:
into-1: over-1: per-2: through-65",
per omnia idiom,in all ways-4,
"perago, peragere, peregi, peractum vb tr",to complete-6,
"peraro, perarare, peraravi, peraratum vb tr",to write-1,
"percello, percellere, perculi, perculsum vb tr",to strike-1,
"percipio, percipere, percepi, perceptum vb tr",to learn-1: to receive-7,
"percolo, percolare, percolavi, percolatum vb tr",to filter-1,
"percunctor, percunctari, percunctatus vb dep",to ask-2,
"percurro, percurrere, per(cu)curri, percursum vb tr and intr",to run through-1,
"percutio, percutere, percussi, percussum vb tr",to strike-8,
"perdo, perdere, perdidi, perditum vb tr",to destroy-1: to lose-4,
"perduco, perducere, perduxi, perductum vb tr",to import-1: to lead-2,
"peregrinatio, -onis n (f)",living abroad-1,
"peregrinus, -a, -um adj",foreign-1,
"pereo, perire, peri(v)i, peritum vb intr",to die-9,
perfecte adv,perfectly-3,
"perfectio, -onis n (f)",perfection-3,
"perfectus, -a, -um adj",perfect-2,
"perfero, perferre, pertuli, perlatum vb tr",to carry along-1,
"perficio, perficere, perfeci, perfectum vb tr",to accomplish-1,
"perfidia, -ae n (f)",perfidy-1,
"pergo, pergere, perrexi, perrectum vb tr and intr",to proceed-6,
"periclitor, periclitari, periclitus vb dep",to be in danger-2,
"peric(u)lum, -i n (n)",danger-5,
"perimo, perimere, peremi, peremptum vb tr",to kill-1,
"peritia, -ae n (f)",skill-1,
"peritus, -a, -um adj",skilled-3,
"periurus, -a, -um adj",false-1,
"perla, -ae n (f)",pearl-1,
"permaneo, permanere, permansi, permansum vb intr",to remain-1,
"permitto, permittere, permisi, permissum vb tr",to permit-4,
"permotus, -a, -um adj",deeply moved-1,
"permoveo, permovere, permovi, permotum vb tr",to move deeply-2,
"permundo, permundare, permundavi, permundatum vb tr",to cleanse-1,
"permuto, permutare, permutavi, permutatum vb tr",to change-1,
"pernicies, -iei n (f)",ruin-1,
"perpaucus, -a, -um adj",very few-2,
"perpetro, perpetrare, perpetravi, perpetratum vb tr",to perform-1: to perpetrate-2,
perpetuo adv,forever-1,
"perpetuus, -a, -um adj",everlasting-3,
in perpetuum (imperpetuum) idiom,forever-5,
"perquiro, perquirere, perquisivi, perquisitum vb tr",to investigate-1: to seek-1,
"perscrutor, perscrutari perscrutatus vb dep",to search-2,
"persecutio, -onis n (f)",persecution-3,
"persequor, persequi, persecutus vb dep",to persecute-1: to pursue-2,
"persisto, persistere, perstiti, ? vb intr",to remain-2,
"persolvo, persolvere, persolvi, persolutum vb tr",to pay-1,
"persona, -ae n (f)",person-5,
personaliter adv,personally-1,
"persono, personare, personui, personitum vb tr and intr",to resound-1,
"perstringo, perstringere, perstrinxi, perstrinctum vb tr",sum up-1,
"persuadeo, persuadere, persuasi, persuasum vb tr",to persuade (with dat)-4,
54,,
"persuasio, -onis n (f)",persuasion-1,
"perterritus, -a, -um adj",terrified-2,
"pertica, -ae n (f)",pole-2,
"pertimesco, pertimescere, pertimui, — vb intr",to be very afraid-2,
"pertinax, -acis adj",very tenacious-1,
"pertineo, pertinere, pertinui, — vb intr",to pertain-3,
"pertracto, pertractare, pertractavi, pertractatum vb tr",to conduct-1,
"pervenio, pervenire, perveni, perventum vb intr",to arrive-13,
"perversus, -a, -um adj",perverse-1,
"pes, pedis n (m)",foot-10,
"pessulus, -i n (m)",bolt (of a door)-1,
"pestiferus, -a, -um adj",destructive-1,
"petia, -ae (pecia) n (f)",piece-5,
"petitio, -onis n (f)",request-5,
"peto, petere, peti(v)i, petitum vb tr","to ask (for), to seek-8: to demand-1: to beg-2",
"petra, -ae n (f)",rock-1,
"petulantia, -ae n (f)",petulance-2,
"phantasma, -atis (fantasma) n (n)",phantasm-2,
"pharao, -onis n (m)",Pharaoh-2,
"pharetra, -ae n (f)",quiver-1,
"philosophia, -ae n (f)",philosophy-7,
"philosophicus, -a, -um adj",philosophical-1,
"philolosphus, -i n (m)",philosopher-12,
"phlegma, -atis (fluma) n (n)",phlegm-1,
"physica, -ae (phisica) n (f)",physics-1,
"pictorius, -a, -um adj",pictorial-1,
"pictura, -ae n (f)",picture-2,
"pietas, -atis n (f)",piety-4,
"piger, pigra, pigrum adj",lazy-1,
"pignus, -oris n (n)",pledge-1,
"pincerna, -ae n (m)",cup-bearer-4: butler-1,
"pingo, pingere, pinxi, pinctum vb tr",to paint-3,
"pinguis, -e adj",fat-3,
"pirata, -ae n (m)",pirate-1,
"pistor, -oris n (m)",baker-2,
"pius, -a, -um adj",pious-7,
"placabilis, -e adj",placable-1,
"placeo, placere, placui, placitum vb intr and impers",to be pleasing to (with dat)-12,
"plaga, -ae n (f)",misfortune-1: region-1,
"planctus, -us n (m)",lamentation-2,
plane adv,certainly-1,
"planeta, -ae n (m)",planet-2,
"plango, plangere, planxi, planctum vb tr",to bewail-1,
"planus, -a, um adj",level-1,
"plasmo, plasmare, plasmavi, plasmatum vb tr",to form-3,
"plaudo, plaudere, plausi, plausum vb tr and intr",to applaud-1,
"plebanus, -i n (m)",secular priest-2,
"plebs, plebis n (f)",people-4,
"plegius, -ii n (m)",pledge-1,
plenarie adv,fully-1,
plene adv,fully-2,
plenissime adv superl,most fully-1,
plenius adv compar,more fully-1,
55,,
"plenus, -a, -um adj",full-7,
ad plenum idiom,abundantly-1,
plerumque adv,generally-1,
"plerusque, pleraque, plerumque adj",very many-1: pleraque (n pl): everything-1,
"pleura, -as, n (f)","??????, -??, ?: side-1",
"plumbeus, -a, -um adj",leaden-1,
"plumbum, -i n (n)",lead-1,
plurimum adv superl,very much-5,
"plurimus, -a, -um adj superl","very many, very much-8",
plus adv compar,more-4,
"plus (n sing); plures, plura (pl) adj compar",more-6: (pl) several-7,
"pluvia, -ae n (f)",rain-2,
"pluvialis, -e adj",rain-1,
"p(o)ena, -ae n (f)",punishment-8,
"poeta, -ae n (m)","poet-2 (once in reference to Ovid, once to Cicero)",
"politica, -ae n (f)",politics-1,
"polleo, pollere, —, — vb intr",to be powerful-2,
"polliceor, polliceri, pollicitus vb dep",to promise-1,
"polluo, polluere, pollui, pollutum vb tr",to pollute-1,
"pomiferus, -a, -um adj",fruit-bearing-1,
"pomum, -i n (n)",fruit-1,
"ponderosus, -a, -um adj",heavy-1,
"pono, ponere, posui, positum vb tr",to place-24,
"pons, pontis n (m)",bridge-2,
"pontifex, -icis n (m)",bishop-3: Pontiff (Pope)-2,
"pontificalis, -e adj",pontifical-1,
"pontificatus, -us n (m)",bishopric-1,
"populus, -i n (m)",people-40,
"porcus, -i n (m)",pig-4,
"porrectio, -onis n (f)",line segment-3,
"porrigo, porrigere, porrexi, porrectum vb tr",to extend-3,
porro adv,far away-1: further-2,
porro conj,but-1,
"porta, -ae n (f)",gate-9,
"porticus, -us n (m)",portico-1,
"porto, portare, portavi, portatum vb tr",to carry-6,
"portus, -us n (m)",harbour-2: gate (for porta)-1,
"posco, poscere, poposci, ? vb tr",to demand-1,
"possessio, -onis n (f)",possession-5,
"possibilis, -e adj",possible-1,
"possideo, possidere, possedi, possessum vb tr",to possess-11,
"po(s)sum, posse, potui, — vb irregular",to be able (to)-120,
post adv,afterwards-5,
post prep (with acc),after-37: behind-2,
postea adv,afterwards-16,
"posterior, -ius adj",later-1,
"posteriora, -ium n (n)",butt-1,
